,Date,Ticker,Open,High,Low,Close,Volume
21,2020-01-06,INFY.NS,641.0993785171215,647.7157479073298,632.8504325536925,634.8696899414062,6519403
22,2020-01-06,M&M.NS,503.363517459379,503.45848643518383,494.4342305462513,498.2339172363281,2059404
23,2020-01-06,RELIANCE.NS,679.9767186772816,683.5107670428088,670.13493269889,671.70068359375,24519177
24,2020-01-07,BHARTIARTL.NS,432.07380027996186,435.2283037271959,423.56614243512666,425.47796630859375,4353883
25,2020-01-07,HDFCBANK.NS,596.1997455707353,602.143238298382,593.0503748607391,597.0048217773438,14724494
26,2020-01-07,HINDUNILVR.NS,1734.2989061719263,1744.9166017027433,1733.16936409418,1735.609130859375,808935
27,2020-01-07,INFY.NS,634.1393340585887,638.091943075868,623.0547637452105,625.4607543945312,7899363
28,2020-01-07,M&M.NS,502.41356876540345,505.35830260038847,496.85649249287326,500.2762451171875,2111349
29,2020-01-07,RELIANCE.NS,679.5292597584985,686.4632732386915,677.0688284082713,682.0344848632812,16683622
30,2020-01-08,BHARTIARTL.NS,423.0881973601392,440.43807078640543,420.9373954471114,438.621826171875,14118818
31,2020-01-08,HDFCBANK.NS,590.5402756575533,597.7388448014235,587.2725661329978,595.4419555664062,11332110
32,2020-01-08,HINDUNILVR.NS,1725.9402482784976,1749.4799486670215,1722.7323047414218,1743.425537109375,1889685
33,2020-01-08,INFY.NS,622.9257861994387,626.4058079768749,608.6189659032445,617.125732421875,8639443
34,2020-01-08,M&M.NS,494.8142583133085,500.0863123826376,493.0093838131027,498.37646484375,1612378
35,2020-01-08,RELIANCE.NS,677.7399630034671,686.440941615489,675.5032015883575,676.912353515625,16047902
36,2020-01-09,BHARTIARTL.NS,447.750804396152,454.012051452036,435.2283102843843,439.8167114257813,18180867
37,2020-01-09,HDFCBANK.NS,599.0885942510204,604.2033658480826,598.1887658278872,602.1195678710938,9546316
38,2020-01-09,HINDUNILVR.NS,1754.4495450793922,1759.6454373461384,1744.916168188984,1748.575927734375,1544334
39,2020-01-09,INFY.NS,620.1332193947744,628.5540284252443,613.7746204119936,625.159912109375,13521186
40,2020-01-09,M&M.NS,503.3160105777668,515.2850592849023,499.3738701452697,514.1451416015625,2897598
41,2020-01-09,RELIANCE.NS,688.2974451452224,693.3972440896104,685.0094043047601,692.5025634765625,14982742
42,2020-01-10,BHARTIARTL.NS,444.30949997203527,445.4088105949864,434.1768155394113,436.8533630371094,37724966
43,2020-01-10,HDFCBANK.NS,608.1341038414974,609.4601728526172,603.871813491343,607.4710693359375,9214580
44,2020-01-10,HINDUNILVR.NS,1753.8623737653024,1768.8626685869729,1745.503763453972,1765.699951171875,1003336
45,2020-01-10,INFY.NS,636.2445540339635,638.349769643852,627.6948329522857,634.2682495117188,9341405
46,2020-01-10,M&M.NS,516.8523078692426,520.1770333952717,512.2452114031901,519.2271118164062,2355888
47,2020-01-10,RELIANCE.NS,694.2471733835102,696.9536717580928,688.7671054525405,692.345947265625,12478359
48,2020-01-13,BHARTIARTL.NS,438.7651898542739,449.5670483833785,434.22460809252055,448.228759765625,15206224
49,2020-01-13,HDFCBANK.NS,607.4710726189669,614.0066076489296,604.2980573544421,609.033935546875,7451568
50,2020-01-13,HINDUNILVR.NS,1772.025069069762,1805.3239372660344,1768.4105355275494,1802.613037109375,2040089
51,2020-01-13,INFY.NS,653.0431566810477,668.0803346309402,648.7468201239355,664.6862182617188,36952038
52,2020-01-13,M&M.NS,521.4119222035846,529.1062629800751,519.2270564223979,527.158935546875,3442869
53,2020-01-13,RELIANCE.NS,691.182918802657,697.2892636445985,688.2080160085029,690.5789794921875,18282382
54,2020-01-14,BHARTIARTL.NS,448.22873872807065,451.8134380916676,446.03014729060953,448.6589050292969,8238486
55,2020-01-14,HDFCBANK.NS,610.4546733854722,612.1359331976332,605.0084136927392,610.6914672851562,7886290
56,2020-01-14,HINDUNILVR.NS,1803.2007458940727,1820.7763742883244,1791.363168470993,1815.2191162109373,1610737
57,2020-01-14,INFY.NS,661.5928278203634,667.607698553942,659.2298428893147,666.4906616210938,11414418
58,2020-01-14,M&M.NS,527.1590356951157,535.5183346896702,527.1590356951157,534.3309326171875,2793249
59,2020-01-14,RELIANCE.NS,688.9238120878065,693.3973351908096,680.8043754201078,684.181884765625,15816535
60,2020-01-15,BHARTIARTL.NS,448.80227252512975,451.19205212155697,444.5006395316304,447.2250061035156,10875259
61,2020-01-15,HDFCBANK.NS,609.2233645040944,609.9573909159484,603.3982113725496,608.2051391601562,11787448
62,2020-01-15,HINDUNILVR.NS,1817.342415284334,1831.6649832498629,1804.8722296870887,1826.83056640625,1559491
63,2020-01-15,INFY.NS,664.9439518924611,664.9439518924611,654.8905668506321,659.5305786132812,6047430
64,2020-01-15,M&M.NS,533.8559420335811,542.4052364789587,528.8213691225814,541.2178344726562,2564513
65,2020-01-15,RELIANCE.NS,687.0672990416617,688.8790573291237,679.1938699492092,681.6990356445312,15817859
66,2020-01-16,BHARTIARTL.NS,448.51550964853055,455.92385668642765,447.3684391300821,453.0083312988281,16290593
67,2020-01-16,HDFCBANK.NS,607.16334918936,611.4019374828233,605.8846272593686,609.8154296875,7150400
68,2020-01-16,HINDUNILVR.NS,1827.1468621570773,1856.695632273982,1821.815402664098,1851.7708740234373,2468958
69,2020-01-16,INFY.NS,662.237344054906,663.7840147652558,653.2579899356449,659.0580444335938,5740586
70,2020-01-16,M&M.NS,540.7429285214821,541.2653738615278,535.8033240784825,539.0330810546875,2243200
71,2020-01-16,RELIANCE.NS,684.002803761548,690.4222859565853,683.5554037659856,687.9841918945312,12847975
72,2020-01-17,BHARTIARTL.NS,454.1554556261133,481.5902240593365,454.1554556261133,478.0055541992188,61915666
73,2020-01-17,HDFCBANK.NS,607.0211275637845,608.512940609759,602.3562995656167,605.3162231445312,16918814
74,2020-01-17,HINDUNILVR.NS,1856.966923703776,1865.009173959998,1843.4576464107545,1861.7562255859373,994719
75,2020-01-17,INFY.NS,662.2373344441845,664.127733038518,654.976515096355,659.7883911132812,3762957
76,2020-01-17,M&M.NS,538.4155402867882,545.2549872628107,536.84820446597,540.7903442382812,2646260
77,2020-01-17,RELIANCE.NS,694.9630411899628,709.0322829800654,694.8288390890643,707.2652587890625,29463471
78,2020-01-20,BHARTIARTL.NS,477.0018487516813,490.0979087352874,472.4612666824258,486.2742309570313,45298836
79,2020-01-20,HDFCBANK.NS,617.9610470531414,617.9610470531414,593.1687365718038,594.3053588867188,22178450
80,2020-01-20,HINDUNILVR.NS,1861.936919798415,1875.852788148388,1852.448767574254,1864.060546875,829399
81,2020-01-20,INFY.NS,663.0106155562338,665.4166059085701,655.5779850146992,660.303955078125,3887680
82,2020-01-20,M&M.NS,540.5054407051325,545.2550491471811,536.0882816625798,538.7955932617188,1847978
83,2020-01-20,RELIANCE.NS,719.7911481994419,719.7911481994419,682.839761284159,685.5015258789062,32545850
84,2020-01-21,BHARTIARTL.NS,487.5168819580584,492.296441458472,482.1637277657035,489.1897277832031,65202963
85,2020-01-21,HDFCBANK.NS,591.9846812472196,591.9846812472196,586.4910749674461,589.3088989257812,14984804
86,2020-01-21,HINDUNILVR.NS,1861.259141124192,1875.0395522916365,1854.391438132988,1857.3282470703125,750000
87,2020-01-21,INFY.NS,660.3039348535362,662.0654222432121,653.6875664782915,655.1912841796875,4448374
88,2020-01-21,M&M.NS,535.755833754275,536.6107864676709,522.5518990571813,525.11669921875,3101684
89,2020-01-21,RELIANCE.NS,683.8239827310947,691.5408127343894,680.8714169985212,686.1949462890625,18922720
90,2020-01-22,BHARTIARTL.NS,492.0574594183589,500.6607258878928,484.3623449103197,491.8184814453125,20285793
91,2020-01-22,HDFCBANK.NS,591.0612337852921,594.3526456307169,584.5967492247966,587.6513671875,18368310
92,2020-01-22,HINDUNILVR.NS,1864.1959662594008,1864.647783022915,1831.8458418690568,1853.98486328125,983169
93,2020-01-22,INFY.NS,660.3040213594156,668.5100142587062,658.1988058125564,661.8077392578125,9733935
94,2020-01-22,M&M.NS,525.7816179432783,528.6313828101796,521.5069706429265,525.8765869140625,1862669
95,2020-01-22,RELIANCE.NS,690.7131763493682,691.9433921150559,684.9423069375898,685.9488525390625,10322817
96,2020-01-23,BHARTIARTL.NS,492.29647413912346,502.8115354579985,489.76329554776856,500.5651245117188,15772863
97,2020-01-23,HDFCBANK.NS,587.2488262432006,590.49289085823,582.9865363753064,589.5457153320312,11508920
98,2020-01-23,HINDUNILVR.NS,1854.0298478664013,1862.253000137968,1838.893988257891,1858.6834716796875,708017
99,2020-01-23,INFY.NS,667.736559986857,674.9544258757634,667.3928845536539,673.9662475585938,12528017
100,2020-01-23,M&M.NS,525.7816337726858,538.9855679116308,522.0294316559109,538.130615234375,2113303
101,2020-01-23,RELIANCE.NS,687.3580618125278,689.796156393504,680.2899048582964,683.0411376953125,11247739
102,2020-01-24,BHARTIARTL.NS,497.5540029298925,504.10201749194687,491.48394433353855,501.1387023925781,23824625
103,2020-01-24,HDFCBANK.NS,590.0904267767455,593.8791293563715,586.8226592396154,589.4037475585938,11831756
104,2020-01-24,HINDUNILVR.NS,1858.7741107562804,1878.6540477697165,1852.4939020497648,1873.86474609375,914993
105,2020-01-24,INFY.NS,666.5766204863226,675.8137441346989,664.7291747784413,672.5914916992188,7540490
106,2020-01-24,M&M.NS,537.7506601765443,543.3552214917712,535.850816744755,539.3180541992188,2284717
107,2020-01-24,RELIANCE.NS,683.1081395891008,687.2909208972738,679.3280242942884,680.6701049804688,14628445
108,2020-01-27,BHARTIARTL.NS,498.1753056398687,500.9952516557467,489.333090948751,491.722900390625,11856786
109,2020-01-27,HDFCBANK.NS,584.8809389292223,584.8809389292223,573.8700224675994,574.5567016601562,18888552
110,2020-01-27,HINDUNILVR.NS,1866.9066411315969,1869.3916330304887,1858.5480320171405,1862.704833984375,429312
111,2020-01-27,INFY.NS,669.4122617899837,674.3530493717882,665.4166998215759,668.595947265625,3741610
112,2020-01-27,M&M.NS,536.7057147081854,553.3293430398548,534.8058714702803,549.3396606445312,3654906
113,2020-01-27,RELIANCE.NS,677.6952802850295,681.9674704241261,673.2664314282462,673.9598388671875,13387750
114,2020-01-28,BHARTIARTL.NS,491.675086995125,491.72290636609046,464.670486649221,469.5934448242188,31674769
115,2020-01-28,HDFCBANK.NS,577.2088623646235,581.4711527758164,574.5804268199824,579.2926025390625,13412158
116,2020-01-28,HINDUNILVR.NS,1863.2920981424888,1866.0029983822687,1845.8519291438424,1862.027099609375,777052
117,2020-01-28,INFY.NS,671.0877505893266,671.7751539292527,663.354345012753,668.5099487304688,5121009
118,2020-01-28,M&M.NS,552.1419535141324,560.216287457995,540.0304525983386,543.8301391601562,3689004
119,2020-01-28,RELIANCE.NS,674.8768456496997,675.5031818296184,654.7459935025485,658.3919067382812,24532236
120,2020-01-29,BHARTIARTL.NS,471.36194022465327,479.2960334564574,466.72574927692096,468.6375732421875,20037283
121,2020-01-29,HDFCBANK.NS,580.2871913795456,588.1960850182678,578.8427253732511,585.2835083007812,13788350
122,2020-01-29,HINDUNILVR.NS,1863.3374697355785,1884.79876497978,1863.3374697355785,1874.3165283203125,873433
123,2020-01-29,INFY.NS,675.8995337673641,681.2270007011925,673.8802768995811,678.5632934570312,6832757
124,2020-01-29,M&M.NS,548.5797803178075,551.6195413455954,543.4977224275232,548.8172607421875,1934080
125,2020-01-29,RELIANCE.NS,659.4208095162297,668.5244541677285,654.9472866809749,662.0155029296875,24746565
126,2020-01-30,BHARTIARTL.NS,470.3103790696423,471.17071166855465,458.9349858393154,468.2073669433594,15337903
127,2020-01-30,HDFCBANK.NS,586.7516319136959,586.7516319136959,576.4510963819321,580.6423950195312,12111984
128,2020-01-30,HINDUNILVR.NS,1874.9489316689528,1877.7502835713208,1851.951504801838,1859.76806640625,952768
129,2020-01-30,INFY.NS,678.5634230837039,678.5634230837039,668.5099848025825,670.8300170898438,3859680
130,2020-01-30,M&M.NS,549.0546914147925,558.1264312083625,535.6132774214103,539.4129638671875,2901951
131,2020-01-30,RELIANCE.NS,661.6352849574768,661.9484232186644,644.1885326054595,645.8660888671875,22402689
132,2020-01-31,BHARTIARTL.NS,471.4574656757954,477.3841549549805,465.53080611654167,474.564208984375,18356252
133,2020-01-31,HDFCBANK.NS,583.1996731083684,586.2070018867788,577.8955128734751,580.7607421875,11178268
134,2020-01-31,HINDUNILVR.NS,1865.0996509002089,1868.940093495328,1825.38500042165,1838.216552734375,1930834
135,2020-01-31,INFY.NS,670.7010827359123,674.481879846576,663.0106298864689,666.7484741210938,6092028
136,2020-01-31,M&M.NS,542.215225852172,548.1047512393747,536.9906571661814,538.748046875,2352196
137,2020-01-31,RELIANCE.NS,650.0040116804691,650.1158766250334,629.5152871221561,631.5059814453125,34750310
138,2020-02-03,BHARTIARTL.NS,474.1818705203734,490.71920075790734,474.1818705203734,487.564697265625,15212799
139,2020-02-03,HDFCBANK.NS,566.8846757962867,567.3345611447334,557.7444068549465,564.8956298828125,13077010
140,2020-02-03,HINDUNILVR.NS,1874.94870957806,1983.972203292508,1874.94870957806,1968.9718017578125,4012542
141,2020-02-03,INFY.NS,671.9470769378582,679.6375303151891,656.9098981061286,659.4017944335938,6416745
142,2020-02-03,M&M.NS,517.7072543345939,537.418126862012,508.3980345679694,530.72119140625,3818209
143,2020-02-03,RELIANCE.NS,612.8289902103342,626.2719547408867,609.7646194987522,619.8076782226562,30712290
144,2020-02-04,BHARTIARTL.NS,491.34055568536417,499.5614162951782,481.2556608272825,496.0245361328125,14646591
145,2020-02-04,HDFCBANK.NS,567.3581594243379,584.4073194738172,567.3581594243379,582.4182739257812,20897704
146,2020-02-04,HINDUNILVR.NS,1967.210351500872,1991.7891413518728,1933.7759082277744,1947.8726806640625,1932121
147,2020-02-04,INFY.NS,661.7217595518065,678.7352948915391,661.7217595518065,676.9737548828125,5771311
148,2020-02-04,M&M.NS,533.8559113323946,549.8145817836196,530.8161507753492,548.009765625,2793702
149,2020-02-04,RELIANCE.NS,626.2943485822723,640.8333280510134,625.3101998110101,638.1044921875,25383901
150,2020-02-05,BHARTIARTL.NS,495.1641684197096,513.8045393021409,493.0611563326566,509.8374633789063,30647706
151,2020-02-05,HDFCBANK.NS,584.8336294451086,591.0376185260882,581.2343734585951,589.4511108398438,18020682
152,2020-02-05,HINDUNILVR.NS,1958.5349274163705,1973.53532998312,1946.335876612904,1952.1192626953125,1514368
153,2020-02-05,INFY.NS,671.0877950146051,675.3841317304477,665.4166515278996,674.13818359375,6310409
154,2020-02-05,M&M.NS,551.1920751170619,560.3113003894205,548.4848214208175,555.0867309570312,3320830
155,2020-02-05,RELIANCE.NS,641.9068982608502,649.9145288544571,639.849132797698,647.9909057617188,18472100
156,2020-02-06,BHARTIARTL.NS,511.4625849464129,528.4300517777565,510.5544626499845,522.694580078125,17180298
157,2020-02-06,HDFCBANK.NS,589.4510640616896,591.3690599560683,585.9228002816666,587.1541748046875,11827550
158,2020-02-06,HINDUNILVR.NS,1957.2700621809129,1984.6049741758216,1928.39901743629,1948.5950927734373,1302116
159,2020-02-06,INFY.NS,673.966188621761,676.0714036923882,661.6357256224542,662.7957153320312,7341622
160,2020-02-06,M&M.NS,555.7042040664572,559.64640238077,547.2023931093745,551.0971069335938,2207104
161,2020-02-06,RELIANCE.NS,650.4962686953951,656.267079470214,644.2333237415039,652.1514282226562,15538577
162,2020-02-07,BHARTIARTL.NS,524.7020145458172,524.797653298403,514.521510064528,515.6686401367188,8967847
163,2020-02-07,HDFCBANK.NS,590.0904283388669,590.5640161625739,583.270752115284,588.290771484375,6815448
164,2020-02-07,HINDUNILVR.NS,1956.3664938050704,1962.6919281961264,1935.2215585147133,1951.8031005859373,908152
165,2020-02-07,INFY.NS,666.7484574140747,669.2403010625379,662.4950738825356,667.908447265625,2853344
166,2020-02-07,M&M.NS,550.0047127164839,552.3795171755361,533.1910855506696,540.6004638671875,4083215
167,2020-02-07,RELIANCE.NS,649.109342186217,649.7132815022266,638.9544179355763,641.3477783203125,12209212
168,2020-02-10,BHARTIARTL.NS,516.3854669162157,519.6834282288445,512.4662401641882,514.9515991210938,8570467
169,2020-02-10,HDFCBANK.NS,588.6460138398753,588.6460138398753,580.6424251679804,587.3910522460938,9219834
170,2020-02-10,HINDUNILVR.NS,1951.9388933358168,1978.5508569025028,1944.348239249758,1951.2159423828125,1389847
171,2020-02-10,INFY.NS,665.0729014093579,668.5099706672875,661.4210153228079,664.385498046875,3827682
172,2020-02-10,M&M.NS,538.4155861664442,538.6055820944761,499.706278458596,501.9386291503906,9648880
173,2020-02-10,RELIANCE.NS,638.8202476362594,646.6489428047836,630.9692153123326,642.2201538085938,15142476
174,2020-02-11,BHARTIARTL.NS,515.7164139332125,520.6394022252092,509.2639783652011,510.7456359863281,6622800
175,2020-02-11,HDFCBANK.NS,588.8118029491535,594.3527577254539,586.3254667116565,587.5330810546875,11613520
176,2020-02-11,HINDUNILVR.NS,1959.981284762807,1969.60489438858,1940.7338448975888,1945.206787109375,777506
177,2020-02-11,INFY.NS,669.3692355980739,669.4551413510103,660.948426435237,664.6862182617188,4312817
178,2020-02-11,M&M.NS,506.4982332544982,510.7728806615959,496.52405597127023,497.8064270019531,5404802
179,2020-02-11,RELIANCE.NS,647.4989123607826,655.9091502920886,646.4476326193693,649.8922729492188,13999816
180,2020-02-12,BHARTIARTL.NS,512.370679736531,518.4407381247338,511.4147678379099,515.8119506835938,5160923
181,2020-02-12,HDFCBANK.NS,589.7115126471815,593.3581734383829,589.1669329193304,591.5111694335938,6297930
182,2020-02-12,HINDUNILVR.NS,1949.228033507893,2053.055440932844,1947.3303147932568,2042.5281982421875,4753325
183,2020-02-12,INFY.NS,666.6195231993272,673.0210747118617,666.0180256341979,671.1306762695312,2948825
184,2020-02-12,M&M.NS,500.2762503256765,507.5431160180989,497.6639658395488,504.4083862304688,3426829
185,2020-02-12,RELIANCE.NS,651.4132707150139,659.7787743619559,650.8987994375913,657.7432861328125,13533565
186,2020-02-13,BHARTIARTL.NS,515.9075987188825,518.8231838939925,508.3080921683909,516.1466064453125,5729055
187,2020-02-13,HDFCBANK.NS,596.6733008644125,596.6733008644125,584.2179181807978,587.9119262695312,9112140
188,2020-02-13,HINDUNILVR.NS,2038.5969780619848,2068.3716548732764,2017.858635373308,2063.3564453125,2950407
189,2020-02-13,INFY.NS,674.5248286932491,682.2582343725347,672.1188907487963,680.7545166015625,4387430
190,2020-02-13,M&M.NS,503.8859857281864,511.0578830865581,501.8436308478236,506.8782043457031,3392352
191,2020-02-13,RELIANCE.NS,661.076061195236,661.076061195236,654.2986456938107,659.465576171875,13565659
192,2020-02-14,BHARTIARTL.NS,520.8783475265493,542.5298547409566,510.6978434164507,540.09228515625,37517890
193,2020-02-14,HDFCBANK.NS,588.7643573113077,591.2270486728398,575.4092038524705,577.4692993164062,14688858
194,2020-02-14,HINDUNILVR.NS,2053.9594389112544,2076.1889165967773,2029.787236979501,2037.7392578125,1728651
195,2020-02-14,INFY.NS,682.6878429565338,686.7264095965432,674.1810760434396,675.770751953125,5321680
196,2020-02-14,M&M.NS,508.44556116282826,510.0604395572004,494.5767283188197,496.80902099609375,3507540
197,2020-02-14,RELIANCE.NS,660.8523610746443,671.6782959370149,650.0487633667867,665.4824829101562,21227841
198,2020-02-17,BHARTIARTL.NS,540.0444318475465,543.6291314346453,531.9669698028821,539.9488525390625,23354434
199,2020-02-17,HDFCBANK.NS,580.1450206114938,583.9337227869158,575.1486464932532,576.4273681640625,10152690
200,2020-02-17,HINDUNILVR.NS,2031.3679781936023,2068.416949326137,2027.0304935480424,2035.5247802734373,1420851
201,2020-02-17,INFY.NS,679.0788668939038,681.7855795888685,673.063996412212,678.3485107421875,2929629
202,2020-02-17,M&M.NS,497.8539042150729,499.0888487197519,490.159562186155,496.571533203125,2652464
203,2020-02-17,RELIANCE.NS,666.1087404521531,673.7808361092095,659.5326584603905,661.2996826171875,13149130
204,2020-02-18,BHARTIARTL.NS,538.5149445860964,543.7724600006919,513.6133268230427,524.0806274414062,21865560
205,2020-02-18,HDFCBANK.NS,576.3090515064869,577.0667804849288,569.9629629163823,574.5804443359375,10529116
206,2020-02-18,HINDUNILVR.NS,2035.524796481879,2044.87727031553,2007.9639762735808,2019.0784912109373,1194605
207,2020-02-18,INFY.NS,674.5248998790851,686.5975961967343,673.3649098829785,685.3946533203125,5083346
208,2020-02-18,M&M.NS,494.4342233632353,498.61390185304566,488.3547015559871,496.9990234375,2868873
209,2020-02-18,RELIANCE.NS,660.248435272722,660.248435272722,651.9723999060855,656.4459228515625,11127161
210,2020-02-19,BHARTIARTL.NS,524.8931916861811,529.1947953817986,514.9994259144347,519.4444580078125,22088140
211,2020-02-19,HDFCBANK.NS,578.9611110497709,582.513019706518,574.8882673522369,581.1869506835938,10012268
212,2020-02-19,HINDUNILVR.NS,2033.356286406716,2085.767035304906,2025.2688097942985,2071.263671875,1299800
213,2020-02-19,INFY.NS,687.4138563260885,691.5812818518593,684.1056981207253,687.800537109375,3985192
214,2020-02-19,M&M.NS,501.70112013716016,503.1260025482528,495.6690831430332,500.0387573242188,1952880
215,2020-02-19,RELIANCE.NS,661.7917537765035,673.9150349477495,659.8905275306022,672.7295532226562,14084409
216,2020-02-20,BHARTIARTL.NS,519.7311800202433,527.6652716846015,514.8559823200537,521.5474243164062,16010058
217,2020-02-20,HDFCBANK.NS,582.5130422467998,582.5130422467998,574.9829840409186,576.4037475585938,11123414
218,2020-02-20,HINDUNILVR.NS,2062.2724309207915,2069.275590889939,2026.3982233306024,2031.5941162109373,1555224
219,2020-02-20,INFY.NS,690.2064803636806,692.6553712672503,682.1293465122486,684.8360595703125,4564569
220,2020-02-20,M&M.NS,499.56390104693867,506.3083226791696,496.8091046176467,498.5664367675781,2077458
221,2020-02-20,RELIANCE.NS,669.6876451612479,674.6085086758875,663.7825731086709,664.744384765625,16892268
222,2020-02-24,BHARTIARTL.NS,518.1061630911014,518.1539527431494,503.8630041449425,506.5395812988281,9834434
223,2020-02-24,HDFCBANK.NS,572.5439293050475,575.2907615812694,568.3053417555244,573.0175170898438,16568084
224,2020-02-24,HINDUNILVR.NS,2021.2473907527244,2044.018910084519,1997.120421215304,2001.68359375,1409245
225,2020-02-24,INFY.NS,687.4998479938745,697.3814234134206,680.6687138993881,683.8479614257812,6627536
226,2020-02-24,M&M.NS,495.8591160677661,495.8591160677661,485.5049755722589,487.4998168945313,1911411
227,2020-02-24,RELIANCE.NS,657.4972328720769,660.7405401434429,643.9871953423907,646.4028930664062,21370214
228,2020-02-25,BHARTIARTL.NS,509.50297537435927,514.2347455075168,507.5433023657912,511.65374755859375,9804202
229,2020-02-25,HDFCBANK.NS,570.1998228795738,572.5677623433594,567.3582955230311,568.4475708007812,13886680
230,2020-02-25,HINDUNILVR.NS,2024.0484269957387,2060.013081550448,2011.2621022358496,2018.355712890625,2237493
231,2020-02-25,INFY.NS,686.5545408427163,692.5694116636162,683.461199684458,686.0390014648438,6996695
232,2020-02-25,M&M.NS,489.7321063271456,493.4843085266813,480.7553639217374,483.462646484375,2105613
233,2020-02-25,RELIANCE.NS,649.288374635656,649.288374635656,630.7679444557913,633.6310424804688,27745062
234,2020-02-26,BHARTIARTL.NS,509.2161326716696,515.6207778799695,497.36278384729695,512.3228759765625,18965240
235,2020-02-26,HDFCBANK.NS,567.1214166243225,570.5312258169903,561.5094124980089,567.9501953125,13814786
236,2020-02-26,HINDUNILVR.NS,2023.0546133420328,2038.32593041184,1990.117218190129,2020.705078125,2896154
237,2020-02-26,INFY.NS,682.2152961289557,688.659800999916,670.6581402379306,672.5914916992188,8760569
238,2020-02-26,M&M.NS,482.27522062596535,486.78734834488137,474.9608125174733,477.8105773925781,3058370
239,2020-02-26,RELIANCE.NS,630.7678804610105,631.8191601622372,620.6353526146177,622.7155151367188,29362748
240,2020-02-27,BHARTIARTL.NS,511.1279581376633,512.227238962547,503.7674010322783,508.2124328613281,11381143
241,2020-02-27,HDFCBANK.NS,565.9373574557185,569.489265556905,559.3071290001703,568.0447998046875,20655098
242,2020-02-27,HINDUNILVR.NS,2025.9009585704584,2041.940452224556,1987.993579662797,2037.648193359375,2446802
243,2020-02-27,INFY.NS,668.5100145994749,670.8729998695887,663.5262743370657,668.381103515625,5223386
244,2020-02-27,M&M.NS,478.7604928523936,478.7604928523936,463.1342707260719,468.7863159179688,6039260
245,2020-02-27,RELIANCE.NS,620.9260041253467,623.5206972699094,612.4262996742075,620.1431884765625,25054993
246,2020-02-28,BHARTIARTL.NS,501.76001096042006,505.1057026112645,490.8625736897643,500.4217224121094,16934165
247,2020-02-28,HDFCBANK.NS,556.7024777583055,561.201562010712,554.1450919894718,557.720703125,24313056
248,2020-02-28,HINDUNILVR.NS,1979.9516212712183,2014.560610822404,1947.330360855504,1965.1771240234373,3837330
249,2020-02-28,INFY.NS,644.4505972678239,650.2936055272808,620.4340611872049,628.7260131835938,14123957
250,2020-02-28,M&M.NS,460.7120364456212,460.7120364456212,430.8845000900967,434.1617126464844,8613275
251,2020-02-28,RELIANCE.NS,606.1187459732274,607.0582205033455,592.7429101600251,594.375732421875,39315769
252,2020-03-02,BHARTIARTL.NS,510.45884087918455,512.3706646200219,489.2852919016441,495.4987487792969,10096159
253,2020-03-02,HDFCBANK.NS,568.4000622917009,568.8500053945262,552.2744321654279,558.6441650390625,14664898
254,2020-03-02,HINDUNILVR.NS,1978.9574897171965,2025.9012088779384,1935.447622195591,1951.3514404296875,1707337
