Ticker,Date,sentiment_mean,pos_count,neg_count,neutral_count,headline_volume,sentiment_mean_lag1,sentiment_mean_lag2,sentiment_mean_lag3,headline_volume_lag1
RELIANCE,2020-05-19,-0.9668142199516296,0.0,1.0,0.0,0.0,-0.9668142199516296,0.0,0.0,1.0
RELIANCE,2020-05-20,-0.9668142199516296,0.0,1.0,0.0,0.0,-0.9668142199516296,-0.9668142199516296,0.0,0.0
RELIANCE,2020-05-21,-0.9668142199516296,0.0,1.0,0.0,0.0,-0.9668142199516296,-0.9668142199516296,-0.9668142199516296,0.0
RELIANCE,2020-05-22,0.8633963465690613,1.0,0.0,0.0,1.0,-0.9668142199516296,-0.9668142199516296,-0.9668142199516296,0.0
RELIANCE,2020-05-26,-0.955848217010498,0.0,1.0,0.0,1.0,0.8633963465690613,-0.9668142199516296,-0.9668142199516296,1.0
RELIANCE,2020-05-27,0.8380549550056458,1.0,0.0,0.0,1.0,-0.955848217010498,0.8633963465690613,-0.9668142199516296,1.0
RELIANCE,2020-05-28,0.9466803073883057,1.0,0.0,0.0,1.0,0.8380549550056458,-0.955848217010498,0.8633963465690613,1.0
RELIANCE,2020-05-29,0.9466803073883057,1.0,0.0,0.0,0.0,0.9466803073883057,0.8380549550056458,-0.955848217010498,1.0
RELIANCE,2020-06-01,0.9466803073883057,1.0,0.0,0.0,0.0,0.9466803073883057,0.9466803073883057,0.8380549550056458,0.0
RELIANCE,2020-06-02,0.9466803073883057,1.0,0.0,0.0,0.0,0.9466803073883057,0.9466803073883057,0.9466803073883057,0.0
RELIANCE,2020-06-03,0.9466803073883057,1.0,0.0,0.0,0.0,0.9466803073883057,0.9466803073883057,0.9466803073883057,0.0
RELIANCE,2020-06-04,0.9466803073883057,1.0,0.0,0.0,0.0,0.9466803073883057,0.9466803073883057,0.9466803073883057,0.0
RELIANCE,2020-06-05,0.0,0.0,0.0,2.0,2.0,0.9466803073883057,0.9466803073883057,0.9466803073883057,0.0
RELIANCE,2020-06-08,0.4574022889137268,1.0,0.0,1.0,2.0,0.0,0.9466803073883057,0.9466803073883057,2.0
RELIANCE,2020-06-09,0.4574022889137268,1.0,0.0,1.0,0.0,0.4574022889137268,0.0,0.9466803073883057,2.0
RELIANCE,2020-06-10,0.4574022889137268,1.0,0.0,1.0,0.0,0.4574022889137268,0.4574022889137268,0.0,0.0
RELIANCE,2020-06-11,0.4574022889137268,1.0,0.0,1.0,0.0,0.4574022889137268,0.4574022889137268,0.4574022889137268,0.0
RELIANCE,2020-06-12,0.4574022889137268,1.0,0.0,1.0,0.0,0.4574022889137268,0.4574022889137268,0.4574022889137268,0.0
RELIANCE,2020-06-15,-0.31790969769159955,0.0,1.0,2.0,3.0,0.4574022889137268,0.4574022889137268,0.4574022889137268,0.0
RELIANCE,2020-06-16,0.0,0.0,0.0,1.0,1.0,-0.31790969769159955,0.4574022889137268,0.4574022889137268,3.0
RELIANCE,2020-06-17,0.0,0.0,0.0,1.0,0.0,0.0,-0.31790969769159955,0.4574022889137268,1.0
RELIANCE,2020-06-18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.31790969769159955,0.0
RELIANCE,2020-06-19,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
RELIANCE,2020-06-22,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
RELIANCE,2020-06-23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
RELIANCE,2020-06-24,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
RELIANCE,2020-06-25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
RELIANCE,2020-06-26,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
RELIANCE,2020-06-29,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
RELIANCE,2020-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RELIANCE,2020-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RELIANCE,2020-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RELIANCE,2020-07-03,0.8576325178146362,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RELIANCE,2020-07-06,0.8576325178146362,1.0,0.0,0.0,0.0,0.8576325178146362,0.0,0.0,1.0
RELIANCE,2020-07-07,0.8576325178146362,1.0,0.0,0.0,0.0,0.8576325178146362,0.8576325178146362,0.0,0.0
RELIANCE,2020-07-08,0.8576325178146362,1.0,0.0,0.0,0.0,0.8576325178146362,0.8576325178146362,0.8576325178146362,0.0
RELIANCE,2020-07-09,0.0,0.0,0.0,1.0,1.0,0.8576325178146362,0.8576325178146362,0.8576325178146362,0.0
RELIANCE,2020-07-10,0.0,0.0,0.0,1.0,0.0,0.0,0.8576325178146362,0.8576325178146362,1.0
RELIANCE,2020-07-13,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8576325178146362,0.0
RELIANCE,2020-07-14,0.8079776167869568,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
RELIANCE,2020-07-15,0.8079776167869568,1.0,0.0,0.0,0.0,0.8079776167869568,0.0,0.0,1.0
RELIANCE,2020-07-16,0.9123760461807251,1.0,0.0,0.0,1.0,0.8079776167869568,0.8079776167869568,0.0,0.0
RELIANCE,2020-07-17,0.8689074516296387,1.0,0.0,0.0,1.0,0.9123760461807251,0.8079776167869568,0.8079776167869568,1.0
RELIANCE,2020-07-20,0.8689074516296387,1.0,0.0,0.0,0.0,0.8689074516296387,0.9123760461807251,0.8079776167869568,1.0
RELIANCE,2020-07-21,0.8689074516296387,1.0,0.0,0.0,0.0,0.8689074516296387,0.8689074516296387,0.9123760461807251,0.0
RELIANCE,2020-07-22,0.9509763717651367,1.0,0.0,0.0,1.0,0.8689074516296387,0.8689074516296387,0.8689074516296387,0.0
RELIANCE,2020-07-23,0.9509763717651367,1.0,0.0,0.0,0.0,0.9509763717651367,0.8689074516296387,0.8689074516296387,1.0
RELIANCE,2020-07-24,0.0,0.0,0.0,1.0,1.0,0.9509763717651367,0.9509763717651367,0.8689074516296387,0.0
RELIANCE,2020-07-27,0.0,0.0,0.0,1.0,0.0,0.0,0.9509763717651367,0.9509763717651367,1.0
RELIANCE,2020-07-28,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9509763717651367,0.0
RELIANCE,2020-07-29,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
RELIANCE,2020-07-30,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
RELIANCE,2020-07-31,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
RELIANCE,2020-08-03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
RELIANCE,2020-08-04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
RELIANCE,2020-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RELIANCE,2020-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RELIANCE,2020-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RELIANCE,2020-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RELIANCE,2020-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RELIANCE,2020-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RELIANCE,2020-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RELIANCE,2020-08-14,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
RELIANCE,2020-08-17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
RELIANCE,2020-08-18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
RELIANCE,2020-08-19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
RELIANCE,2020-08-20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
RELIANCE,2020-08-21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
RELIANCE,2020-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RELIANCE,2020-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RELIANCE,2020-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RELIANCE,2020-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RELIANCE,2020-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RELIANCE,2020-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RELIANCE,2020-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RELIANCE,2020-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RELIANCE,2020-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RELIANCE,2020-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RELIANCE,2020-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RELIANCE,2020-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RELIANCE,2020-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RELIANCE,2020-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RELIANCE,2020-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RELIANCE,2020-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RELIANCE,2020-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RELIANCE,2020-09-16,0.7875703573226929,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RELIANCE,2020-09-17,0.7875703573226929,1.0,0.0,0.0,0.0,0.7875703573226929,0.0,0.0,1.0
RELIANCE,2020-09-18,0.7875703573226929,1.0,0.0,0.0,0.0,0.7875703573226929,0.7875703573226929,0.0,0.0
RELIANCE,2020-09-21,0.7875703573226929,1.0,0.0,0.0,0.0,0.7875703573226929,0.7875703573226929,0.7875703573226929,0.0
RELIANCE,2020-09-22,-0.8668425679206848,0.0,1.0,0.0,1.0,0.7875703573226929,0.7875703573226929,0.7875703573226929,0.0
RELIANCE,2020-09-23,-0.8668425679206848,0.0,1.0,0.0,0.0,-0.8668425679206848,0.7875703573226929,0.7875703573226929,1.0
RELIANCE,2020-09-24,-0.8668425679206848,0.0,1.0,0.0,0.0,-0.8668425679206848,-0.8668425679206848,0.7875703573226929,0.0
RELIANCE,2020-09-25,-0.8668425679206848,0.0,1.0,0.0,0.0,-0.8668425679206848,-0.8668425679206848,-0.8668425679206848,0.0
RELIANCE,2020-09-28,-0.8668425679206848,0.0,1.0,0.0,0.0,-0.8668425679206848,-0.8668425679206848,-0.8668425679206848,0.0
RELIANCE,2020-09-29,-0.8668425679206848,0.0,1.0,0.0,0.0,-0.8668425679206848,-0.8668425679206848,-0.8668425679206848,0.0
RELIANCE,2020-09-30,0.0,0.0,0.0,0.0,0.0,-0.8668425679206848,-0.8668425679206848,-0.8668425679206848,0.0
RELIANCE,2020-10-01,0.0,0.0,0.0,0.0,0.0,0.0,-0.8668425679206848,-0.8668425679206848,0.0
RELIANCE,2020-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8668425679206848,0.0
RELIANCE,2020-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RELIANCE,2020-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RELIANCE,2020-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RELIANCE,2020-10-09,0.8729351162910461,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RELIANCE,2020-10-12,0.6593800187110901,1.0,0.0,0.0,1.0,0.8729351162910461,0.0,0.0,1.0
RELIANCE,2020-10-13,0.9175276756286621,1.0,0.0,0.0,1.0,0.6593800187110901,0.8729351162910461,0.0,1.0
RELIANCE,2020-10-14,0.9175276756286621,1.0,0.0,0.0,0.0,0.9175276756286621,0.6593800187110901,0.8729351162910461,1.0
RELIANCE,2020-10-15,0.9175276756286621,1.0,0.0,0.0,0.0,0.9175276756286621,0.9175276756286621,0.6593800187110901,0.0
RELIANCE,2020-10-16,0.9175276756286621,1.0,0.0,0.0,0.0,0.9175276756286621,0.9175276756286621,0.9175276756286621,0.0
RELIANCE,2020-10-19,0.0,0.0,0.0,1.0,1.0,0.9175276756286621,0.9175276756286621,0.9175276756286621,0.0
RELIANCE,2020-10-20,0.0,0.0,0.0,1.0,0.0,0.0,0.9175276756286621,0.9175276756286621,1.0
RELIANCE,2020-10-21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9175276756286621,0.0
RELIANCE,2020-10-22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
RELIANCE,2020-10-23,0.8854584097862244,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RELIANCE,2020-10-26,0.8854584097862244,1.0,0.0,0.0,0.0,0.8854584097862244,0.0,0.0,1.0
RELIANCE,2020-10-27,0.8854584097862244,1.0,0.0,0.0,0.0,0.8854584097862244,0.8854584097862244,0.0,0.0
RELIANCE,2020-10-28,0.8854584097862244,1.0,0.0,0.0,0.0,0.8854584097862244,0.8854584097862244,0.8854584097862244,0.0
RELIANCE,2020-10-29,0.8854584097862244,1.0,0.0,0.0,0.0,0.8854584097862244,0.8854584097862244,0.8854584097862244,0.0
RELIANCE,2020-10-30,0.8854584097862244,1.0,0.0,0.0,0.0,0.8854584097862244,0.8854584097862244,0.8854584097862244,0.0
RELIANCE,2020-11-02,-0.9424616694450378,0.0,1.0,0.0,1.0,0.8854584097862244,0.8854584097862244,0.8854584097862244,0.0
RELIANCE,2020-11-03,0.0,0.0,0.0,1.0,1.0,-0.9424616694450378,0.8854584097862244,0.8854584097862244,1.0
RELIANCE,2020-11-04,0.0,0.0,0.0,1.0,0.0,0.0,-0.9424616694450378,0.8854584097862244,1.0
RELIANCE,2020-11-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9424616694450378,0.0
RELIANCE,2020-11-06,0.612334817647934,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
RELIANCE,2020-11-09,0.612334817647934,2.0,0.0,0.0,0.0,0.612334817647934,0.0,0.0,2.0
RELIANCE,2020-11-10,0.612334817647934,2.0,0.0,0.0,0.0,0.612334817647934,0.612334817647934,0.0,0.0
RELIANCE,2020-11-11,0.612334817647934,2.0,0.0,0.0,0.0,0.612334817647934,0.612334817647934,0.612334817647934,0.0
RELIANCE,2020-11-12,0.612334817647934,2.0,0.0,0.0,0.0,0.612334817647934,0.612334817647934,0.612334817647934,0.0
RELIANCE,2020-11-13,0.612334817647934,2.0,0.0,0.0,0.0,0.612334817647934,0.612334817647934,0.612334817647934,0.0
RELIANCE,2020-11-14,0.0,0.0,0.0,0.0,0.0,0.612334817647934,0.612334817647934,0.612334817647934,0.0
RELIANCE,2020-11-17,0.0,0.0,0.0,1.0,1.0,0.0,0.612334817647934,0.612334817647934,0.0
RELIANCE,2020-11-18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.612334817647934,1.0
RELIANCE,2020-11-19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
RELIANCE,2020-11-20,0.9487178921699524,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RELIANCE,2020-11-23,0.8321099877357483,1.0,0.0,0.0,1.0,0.9487178921699524,0.0,0.0,1.0
RELIANCE,2020-11-24,0.0,0.0,0.0,1.0,1.0,0.8321099877357483,0.9487178921699524,0.0,1.0
RELIANCE,2020-11-25,-0.9035657048225403,0.0,1.0,0.0,1.0,0.0,0.8321099877357483,0.9487178921699524,1.0
RELIANCE,2020-11-26,-0.9035657048225403,0.0,1.0,0.0,0.0,-0.9035657048225403,0.0,0.8321099877357483,1.0
RELIANCE,2020-11-27,-0.7352531254291534,0.0,2.0,0.0,2.0,-0.9035657048225403,-0.9035657048225403,0.0,0.0
RELIANCE,2020-12-01,0.0,0.0,0.0,1.0,1.0,-0.7352531254291534,-0.9035657048225403,-0.9035657048225403,2.0
