Date,open,high,low,close,volume,close_sector,return,return_pct,sector_return,sector_return_pct,target_raw_return,target_residualized,volume_z,high_volume
2020-01-01,631.5614994346679,635.857836165516,629.456283947449,633.151123046875,2112415,15722.150390625,,,,,-0.0029178059425762903,,,0
2020-01-02,634.9126441731436,636.5452206149837,628.0385056083046,631.3037109375,5658200,15709.650390625,-1.847412109375,-0.0029178059425762903,-12.5,-0.0007950566359836708,0.015380324229838038,-0.0021227493065926195,,0
2020-01-03,630.6162539816314,642.7319011943908,630.6162539816314,641.0133666992188,7882938,15936.599609375,9.70965576171875,0.015380324229838038,226.94921875,0.014446484365141288,-0.00958431926224601,0.0009338398646967505,,0
2020-01-06,641.0993785171215,647.7157479073298,632.8504325536925,634.8696899414062,6519403,15879.7998046875,-6.1436767578125,-0.00958431926224601,-56.7998046875,-0.0035641106685071478,-0.01482026263963454,-0.006020208593738863,,0
2020-01-07,634.1393340585887,638.091943075868,623.0547637452105,625.4607543945312,7899363,15895.2001953125,-9.408935546875,-0.01482026263963454,15.400390625,0.000969810124461068,-0.013326210979815789,-0.01579007276409561,,0
2020-01-08,622.9257861994387,626.4058079768749,608.6189659032445,617.125732421875,8639443,15953.4501953125,-8.33502197265625,-0.013326210979815789,58.25,0.0036646282704371202,0.013018707964048692,-0.01699083925025291,,0
2020-01-09,620.1332193947744,628.5540284252443,613.7746204119936,625.159912109375,13521186,15925.150390625,8.0341796875,0.013018707964048692,-28.2998046875,-0.001773898707867927,0.014569612071911209,0.01479260667191662,,0
2020-01-10,636.2445540339635,638.349769643852,627.6948329522857,634.2682495117188,9341405,15959.900390625,9.10833740234375,0.014569612071911209,34.75,0.0021820830037786454,0.04795757752877705,0.012387529068132563,,0
2020-01-13,653.0431566810477,668.0803346309402,648.7468201239355,664.6862182617188,36952038,16225.900390625,30.41796875,0.04795757752877705,266.0,0.01666677068713107,0.0027147296119574005,0.03129080684164598,,0
2020-01-14,661.5928278203634,667.607698553942,659.2298428893147,666.4906616210938,11414418,16362.349609375,1.804443359375,0.0027147296119574005,136.44921875,0.008409346505592774,-0.010442881511473212,-0.005694616893635374,,0
2020-01-15,664.9439518924611,664.9439518924611,654.8905668506321,659.5305786132812,6047430,16346.849609375,-6.9600830078125,-0.010442881511473212,-15.5,-0.0009472967128827392,-0.0007164704640094666,-0.009495584798590473,,0
2020-01-16,662.237344054906,663.7840147652558,653.2579899356449,659.0580444335938,5740586,16381.650390625,-0.4725341796875,-0.0007164704640094666,34.80078125,0.002128898355438613,0.0011081674609028092,-0.0028453688194480797,,0
2020-01-17,662.2373344441845,664.127733038518,654.976515096355,659.7883911132812,3762957,16356.599609375,0.7303466796875,0.0011081674609028092,-25.05078125,-0.0015291976481403013,0.0007814080571708626,0.0026373651090431105,,0
2020-01-20,663.0106155562338,665.4166059085701,655.5779850146992,660.303955078125,3887680,16207.150390625,0.51556396484375,0.0007814080571708626,-149.44921875,-0.009136936913485494,-0.007742905156205793,0.009918344970656356,,0
2020-01-21,660.3039348535362,662.0654222432121,653.6875664782915,655.1912841796875,4448374,16175.2001953125,-5.1126708984375,-0.007742905156205793,-31.9501953125,-0.0019713641536257542,0.010098508997122835,-0.0057715410025800384,,0
2020-01-22,660.3040213594156,668.5100142587062,658.1988058125564,661.8077392578125,9733935,16334.5498046875,6.616455078125,0.010098508997122835,159.349609375,0.009851476794777492,0.018371662311499115,0.00024703220234534307,,0
2020-01-23,667.736559986857,674.9544258757634,667.3928845536539,673.9662475585938,12528017,16474.400390625,12.15850830078125,0.018371662311499115,139.8505859375,0.008561643119014306,-0.0020397992694070055,0.009810019192484809,,0
2020-01-24,666.5766204863226,675.8137441346989,664.7291747784413,672.5914916992188,7540490,16472.75,-1.374755859375,-0.0020397992694070055,-1.650390625,-0.00010017910126425278,-0.005940521821796274,-0.0019396201681427527,,0
2020-01-27,669.4122617899837,674.3530493717882,665.4166998215759,668.595947265625,3741610,16393.55078125,-3.99554443359375,-0.005940521821796274,-79.19921875,-0.004807892959584725,-0.0001286255705078565,-0.0011326288622115488,,0
2020-01-28,671.0877505893266,671.7751539292527,663.354345012753,668.5099487304688,5121009,16429.75,-0.08599853515625,-0.0001286255705078565,36.19921875,0.0022081377752161124,0.015038436968147328,-0.002336763345723969,-0.47732700851854665,0
2020-01-29,675.8995337673641,681.2270007011925,673.8802768995811,678.5632934570312,6832757,16479.30078125,10.0533447265625,0.015038436968147328,49.55078125,0.003015918151523911,-0.01139654390644873,0.012022518816623418,-0.28188300410541706,0
2020-01-30,678.5634230837039,678.5634230837039,668.5099848025825,670.8300170898438,3859680,16327.900390625,-7.7332763671875,-0.01139654390644873,-151.400390625,-0.009187306708866028,-0.006084317732912847,-0.002209237197582703,-0.6776376676430684,0
2020-01-31,670.7010827359123,674.481879846576,663.0106298864689,666.7484741210938,6092028,16144.150390625,-4.08154296875,-0.006084317732912847,-183.75,-0.011253743323024201,-0.011018667417551087,0.005169425590111354,-0.35614858922101883,0
2020-02-03,671.9470769378582,679.6375303151891,656.9098981061286,659.4017944335938,6416745,16059.900390625,-7.3466796875,-0.011018667417551087,-84.25,-0.005218608471891151,0.026648335806111145,-0.005800058945659936,-0.3107063437728755,0
2020-02-04,661.7217595518065,678.7352948915391,661.7217595518065,676.9737548828125,5771311,16350.849609375,17.57196044921875,0.026648335806111145,290.94921875,0.018116502074934537,-0.004188598551436273,0.008531833731176608,-0.3833863796198271,0
2020-02-05,671.0877950146051,675.3841317304477,665.4166515278996,674.13818359375,6310409,16448.55078125,-2.8355712890625,-0.004188598551436273,97.701171875,0.005975296342948466,-0.016825138432677744,-0.01016389489438474,-0.2928753271932981,0
2020-02-06,673.966188621761,676.0714036923882,661.6357256224542,662.7957153320312,7341622,16371.150390625,-11.34246826171875,-0.016825138432677744,-77.400390625,-0.004705605475786356,0.007713888028127114,-0.012119532956891388,-0.11114883027770033,0
2020-02-07,666.7484574140747,669.2403010625379,662.4950738825356,667.908447265625,2853344,16470.150390625,5.11273193359375,0.007713888028127114,99.0,0.0060472231723369685,-0.005274598986092727,0.0016666648557901453,-0.6794499254597127,0
2020-02-10,665.0729014093579,668.5099706672875,661.4210153228079,664.385498046875,3827682,16431.94921875,-3.52294921875,-0.005274598986092727,-38.201171875,-0.0023194185219307384,0.0004526291072393107,-0.0029551804641619883,-0.9015504308614639,0
2020-02-11,669.3692355980739,669.4551413510103,660.948426435237,664.6862182617188,4312817,16452.30078125,0.30072021484375,0.0004526291072393107,20.3515625,0.001238536112123434,0.009695489135709723,-0.0007859070048841232,-0.6490957079779922,0
2020-02-12,666.6195231993272,673.0210747118617,666.0180256341979,671.1306762695312,2948825,16538.099609375,6.4444580078125,0.009695489135709723,85.798828125,0.005215004835237513,0.014339741383191162,0.0044804843004722095,-1.131720951106881,0
2020-02-13,674.5248286932491,682.2582343725347,672.1188907487963,680.7545166015625,4387430,16673.05078125,9.62384033203125,0.014339741383191162,134.951171875,0.008160016873915765,-0.007320942464425051,0.006179724509275397,-0.49803594629044656,0
