Date,open,high,low,close,volume,close_sector,return,return_pct,sector_return,sector_return_pct,target_raw_return,target_residualized,volume_z,high_volume
2020-01-01,435.945225034925,440.1990686939243,429.92295623223606,433.31646728515625,5154996,17490.5,,,,,0.004191517745652851,,,0
2020-01-02,434.0811999932944,439.1475569934775,433.5076647238069,435.1327209472656,4933053,17614.30078125,1.816253662109375,0.004191517745652851,123.80078125,0.007078172793802295,-0.00021965954313762914,-0.0028866550481494446,,0
2020-01-03,435.6107049188754,438.95639688583697,431.59586861453454,435.0371398925781,5154587,17541.150390625,-0.0955810546875,-0.00021965954313762914,-73.150390625,-0.004152897780811515,-0.011975408158805823,0.003933238237673886,,0
2020-01-06,433.8900183393128,437.2835295157813,425.0478031391469,429.827392578125,7538915,17187.80078125,-5.209747314453125,-0.011975408158805823,-353.349609375,-0.02014403853260671,-0.010119006709747302,0.00816863037380089,,0
2020-01-07,432.07380027996186,435.2283037271959,423.56614243512666,425.47796630859375,4353883,17267.44921875,-4.34942626953125,-0.010119006709747302,79.6484375,0.00463400981391926,0.030891987139348487,-0.014753016523666562,,0
2020-01-08,423.0881973601392,440.43807078640543,420.9373954471114,438.621826171875,14118818,17277.05078125,13.14385986328125,0.030891987139348487,9.6015625,0.0005560498472221287,0.002724181020207883,0.030335937292126358,,0
2020-01-09,447.750804396152,454.012051452036,435.2283102843843,439.8167114257813,18180867,17534.55078125,1.1948852539063068,0.002724181020207883,257.5,0.014904164099549533,-0.006737689386711709,-0.01217998307934165,,0
2020-01-10,444.30949997203527,445.4088105949864,434.1768155394113,436.8533630371094,37724966,17557.0,-2.963348388671932,-0.006737689386711709,22.44921875,0.0012802847948636398,0.02603939374400399,-0.00801797418157535,,0
2020-01-13,438.7651898542739,449.5670483833785,434.22460809252055,448.228759765625,15206224,17682.150390625,11.375396728515625,0.02603939374400399,125.150390625,0.007128233218943958,0.0009596556541726642,0.018911160525060033,,0
2020-01-14,448.22873872807065,451.8134380916676,446.03014729060953,448.6589050292969,8238486,17722.05078125,0.430145263671875,0.0009596556541726642,39.900390625,0.0022565349656880063,-0.0031959667125911473,-0.001296879311515342,,0
2020-01-15,448.80227252512975,451.19205212155697,444.5006395316304,447.2250061035156,10875259,17653.69921875,-1.43389892578125,-0.0031959667125911473,-68.3515625,-0.00385686528854301,0.012931578324969273,0.0006608985759518626,,0
2020-01-16,448.51550964853055,455.92385668642765,447.3684391300821,453.0083312988281,16290593,17670.19921875,5.7833251953125,0.012931578324969273,16.5,0.0009346483020666874,0.05518049266052283,0.011996930022902585,,0
2020-01-17,454.1554556261133,481.5902240593365,454.1554556261133,478.0055541992188,61915666,17596.099609375,24.997222900390682,0.05518049266052283,-74.099609375,-0.004193479001434963,0.01729828594076621,0.05937397166195779,,0
2020-01-20,477.0018487516813,490.0979087352874,472.4612666824258,486.2742309570313,45298836,17403.44921875,8.2686767578125,0.01729828594076621,-192.650390625,-0.010948471246568614,0.005995581588672527,0.028246757187334826,,0
2020-01-21,487.5168819580584,492.296441458472,482.1637277657035,489.1897277832031,65202963,17360.099609375,2.915496826171818,0.005995581588672527,-43.349609375,-0.00249086309444313,0.005373689414987837,0.008486444683115657,,0
2020-01-22,492.0574594183589,500.6607258878928,484.3623449103197,491.8184814453125,20285793,17280.75,2.628753662109375,0.005373689414987837,-79.349609375,-0.004570803806456802,0.017784291148845055,0.009944493221444639,,0
2020-01-23,492.29647413912346,502.8115354579985,489.76329554776856,500.5651245117188,15772863,17406.599609375,8.746643066406307,0.017784291148845055,125.849609375,0.007282647418370258,0.001145860653833708,0.010501643730474797,,0
2020-01-24,497.5540029298925,504.10201749194687,491.48394433353855,501.1387023925781,23824625,17505.44921875,0.5735778808593182,0.001145860653833708,98.849609375,0.005678858110906404,-0.01878881426838397,-0.004532997457072696,,0
