Date,open,high,low,close,volume,close_sector,return,return_pct,sector_return,sector_return_pct,target_raw_return,target_residualized,volume_z,high_volume
2020-01-01,1744.0125532818572,1752.9585464714542,1733.1689519143015,1749.931396484375,543035,,,,,,0.0007747234510728784,,,0
2020-01-02,1753.0491507388338,1764.434911821441,1744.0128149102832,1751.287109375,663275,30266.19921875,1.355712890625,0.0007747234510728784,,,-0.005469609963207889,,,0
2020-01-03,1751.151287705294,1753.0488958920612,1733.8466850478826,1741.708251953125,1598825,30109.25,-9.578857421875,-0.005469609963207889,-156.94921875,-0.005185626963453371,-0.006225717640657047,-0.00028398299975451735,,0
2020-01-06,1741.6181296502182,1743.4706225814232,1727.06965131334,1730.8648681640625,683129,29799.30078125,-10.8433837890625,-0.006225717640657047,-309.94921875,-0.010294152752061247,0.002740978098622282,0.0040684351114042006,,0
2020-01-07,1734.2989061719263,1744.9166017027433,1733.16936409418,1735.609130859375,808935,29861.80078125,4.7442626953125,0.002740978098622282,62.5,0.0020973646482109753,0.004503552159886182,0.0006436134504113067,,0
2020-01-08,1725.9402482784976,1749.4799486670215,1722.7323047414218,1743.425537109375,1889685,29893.19921875,7.81640625,0.004503552159886182,31.3984375,0.0010514582737326528,0.0029541787219311555,0.003452093886153529,,0
2020-01-09,1754.4495450793922,1759.6454373461384,1744.916168188984,1748.575927734375,1544334,30123.599609375,5.150390625,0.0029541787219311555,230.400390625,0.007707451749777494,0.009793125460492602,-0.004753273027846339,,0
2020-01-10,1753.8623737653024,1768.8626685869729,1745.503763453972,1765.699951171875,1003336,30370.44921875,17.1240234375,0.009793125460492602,246.849609375,0.008194558836792432,0.020905639099667583,0.0015985666237001706,,0
2020-01-13,1772.025069069762,1805.3239372660344,1768.4105355275494,1802.613037109375,2040089,30713.44921875,36.9130859375,0.020905639099667583,343.0,0.011293873117564468,0.006993225302407202,0.009611765982103115,,0
2020-01-14,1803.2007458940727,1820.7763742883244,1791.363168470993,1815.2191162109373,1610737,31145.400390625,12.606079101562273,0.006993225302407202,431.951171875,0.014063909553059917,0.006396720975234249,-0.0070706842506527146,,0
2020-01-15,1817.342415284334,1831.6649832498629,1804.8722296870892,1826.83056640625,1559491,31237.099609375,11.611450195312727,0.006396720975234249,91.69921875,0.0029442298894832852,0.013652228113442355,0.003452491085750964,,0
2020-01-16,1827.1468621570773,1856.695632273982,1821.815402664098,1851.7708740234373,2468958,31338.19921875,24.940307617187273,0.013652228113442355,101.099609375,0.0032365235773892387,0.005392325639512974,0.010415704536053116,,0
2020-01-17,1856.9669237037756,1865.009173959998,1843.4576464107545,1861.7562255859373,994719,31371.44921875,9.9853515625,0.005392325639512974,33.25,0.0010610054447579564,0.0012377137551065065,0.004331320194755017,,0
2020-01-20,1861.936919798415,1875.8527881483876,1852.448767574254,1864.060546875,829399,31426.75,2.3043212890627274,0.0012377137551065065,55.30078125,0.0017627741984245215,-0.0036116315084152584,-0.000525060443318015,,0
2020-01-21,1861.259141124192,1875.0395522916365,1854.391438132988,1857.3282470703125,750000,31145.94921875,-6.7322998046875,-0.0036116315084152584,-280.80078125,-0.008935088141471814,-0.0018001038827338833,0.005323456633056556,,0
2020-01-22,1864.1959662594008,1864.647783022915,1831.8458418690568,1853.98486328125,983169,31153.150390625,-3.3433837890625,-0.0018001038827338833,7.201171875,0.00023120733371850832,0.002534329428192761,-0.0020313112164523917,,0
2020-01-23,1854.0298478664013,1862.253000137968,1838.893988257891,1858.6834716796875,708017,31226.900390625,4.6986083984375,0.002534329428192761,73.75,0.002367336820682908,0.008167756718868935,0.00016699260750985268,,0
2020-01-24,1858.7741107562804,1878.6540477697165,1852.4939020497648,1873.86474609375,914993,31474.900390625,15.1812744140625,0.008167756718868935,248.0,0.007941870531423367,-0.005955559029881319,0.00022588618744556754,,0
2020-01-27,1866.9066411315969,1869.3916330304887,1858.5480320171405,1862.704833984375,429312,31149.69921875,-11.159912109375,-0.005955559029881319,-325.201171875,-0.010332079461381372,-0.0003638442133370168,0.004376520431500053,,0
2020-01-28,1863.2920981424888,1866.0029983822692,1845.8519291438424,1862.027099609375,777052,31027.05078125,-0.677734375,-0.0003638442133370168,-122.6484375,-0.003937387537474968,0.006600026773786238,0.003573543324137951,-0.6459758116199525,0
2020-01-29,1863.3374697355785,1884.79876497978,1863.3374697355785,1874.3165283203125,873433,31426.25,12.2894287109375,0.006600026773786238,399.19921875,0.012866167060623157,-0.007762009081305088,-0.006266140286836919,-0.5165226489818563,0
2020-01-30,1874.9489316689528,1877.7502835713212,1851.951504801838,1859.76806640625,952768,30936.44921875,-14.5484619140625,-0.007762009081305088,-489.80078125,-0.015585721530567587,-0.011588280313641675,0.007823712449262499,-0.4055731130735064,0
2020-01-31,1865.0996509002089,1868.940093495328,1825.38500042165,1838.216552734375,1930834,30775.30078125,-21.551513671875,-0.011588280313641675,-161.1484375,-0.005209015306201659,0.07113158067744352,-0.006379265007440016,1.3347526128486187,0
2020-02-03,1874.9487095780596,1983.9722032925076,1874.9487095780596,1968.9718017578125,4012542,30435.30078125,130.7552490234375,0.07113158067744352,-340.0,-0.01104782053688802,-0.010715806633144087,0.08217940121433154,3.206236907535343,1
2020-02-04,1967.2103515008716,1991.7891413518728,1933.7759082277744,1947.8726806640625,1932121,30744.0,-21.09912109375,-0.010715806633144087,308.69921875,0.010142801642367028,0.0021801127319072133,-0.020858608275511115,0.6300363609951741,0
2020-02-05,1958.5349274163705,1973.5353299831197,1946.3358766129036,1952.1192626953125,1514368,30934.400390625,4.24658203125,0.0021801127319072133,190.400390625,0.006193091029957021,-0.0018053046190473765,-0.0040129782980498074,0.14965710612286667,0
2020-02-06,1957.2700621809129,1984.6049741758216,1928.39901743629,1948.5950927734373,1302116,30736.599609375,-3.5241699218752274,-0.0018053046190473765,-197.80078125,-0.006394201237207242,0.0016463183266739456,0.004588896618159866,-0.09415585803407306,0
2020-02-07,1956.3664938050704,1962.6919281961264,1935.2215585147133,1951.8031005859373,908152,30809.5,3.2080078125,0.0016463183266739456,72.900390625,0.002371777995987756,-0.00030082860455982185,-0.0007254596693138105,-0.5667218261423741,0
2020-02-10,1951.9388933358168,1978.5508569025028,1944.348239249758,1951.2159423828125,1389847,30528.44921875,-0.5871582031247726,-0.00030082860455982185,-281.05078125,-0.00912221169606775,-0.0030796977120324254,0.008821383091507928,0.05908204734959932,0
2020-02-11,1959.981284762807,1969.60489438858,1940.7338448975888,1945.206787109375,777506,30414.55078125,-6.0091552734375,-0.0030796977120324254,-113.8984375,-0.003730894965671694,0.050031396033443976,0.0006511972536392685,-0.6416410197248,0
2020-02-12,1949.228033507893,2053.055440932844,1947.3303147932568,2042.5281982421875,4753325,30986.25,97.3214111328125,0.050031396033443976,571.69921875,0.01879689832875786,0.010197287405009803,0.031234497704686115,2.932255893907916,1
2020-02-13,2038.5969780619848,2068.3716548732764,2017.858635373308,2063.3564453125,2950407,31039.30078125,20.8282470703125,0.010197287405009803,53.05078125,0.0017120749122594425,-0.012415299139514557,0.00848521249275036,1.274211830894539,0
2020-02-14,2053.9594389112544,2076.1889165967773,2029.787236979501,2037.7392578125,1728651,30646.75,-25.6171875,-0.012415299139514557,-392.55078125,-0.012646895109413303,-0.001086732529970491,0.00023159596989874576,0.1812932283098249,0
2020-02-17,2031.3679781936023,2068.416949326137,2027.0304935480424,2035.5247802734373,1420851,30481.05078125,-2.2144775390627274,-0.001086732529970491,-165.69921875,-0.00540674684101905,-0.008079630973733876,0.004320014311048559,-0.11423193872528206,0
