Date,open,high,low,close,volume,close_sector,return,return_pct,sector_return,sector_return_pct,target_raw_return,target_residualized,volume_z,high_volume
2020-01-01,506.2132720579284,511.057849296617,503.0309997333167,509.7279357910156,2611808,8210.099609375,,,,,0.0060566618760427016,,,0
2020-01-02,510.1079320042212,513.9076186485729,506.7832061904134,512.815185546875,2776519,8267.4501953125,3.087249755859375,0.0060566618760427016,57.3505859375,0.006985370295874649,-0.013151805934898064,-0.0009287084198319473,,0
2020-01-03,511.9602653473085,512.0077498322751,503.83844714513526,506.07073974609375,1930883,8168.14990234375,-6.74444580078125,-0.013151805934898064,-99.30029296875,-0.012010993791659152,-0.015485626601722813,-0.0011408121432389118,,0
2020-01-06,503.363517459379,503.45848643518383,494.4342305462513,498.2339172363281,2059404,7978.75,-7.836822509765625,-0.015485626601722813,-189.39990234375,-0.023187613426316256,0.004099134583586794,0.007701986824593443,,0
2020-01-07,502.41356876540345,505.35830260038847,496.85649249287326,500.2762451171875,2111349,8002.5,2.042327880859375,0.004099134583586794,23.75,0.002976656744477557,-0.003797462485936154,0.0011224778391092372,,0
2020-01-08,494.8142583133085,500.0863123826376,493.0093838131027,498.37646484375,1612378,7942.75,-1.8997802734375,-0.003797462485936154,-59.75,-0.007466416744767224,0.031640091116173163,0.0036689542588310697,,0
2020-01-09,503.3160105777668,515.2850592849023,499.3738701452697,514.1451416015625,2897598,8155.25,15.7686767578125,0.031640091116173163,212.5,0.026753958012023515,0.009884310486749648,0.004886133104149648,,0
2020-01-10,516.8523078692426,520.1770333952717,512.2452114031901,519.2271118164062,2355888,8225.5,5.08197021484375,0.009884310486749648,70.25,0.008614082952699276,0.015276212566637692,0.0012702275340503721,,0
2020-01-13,521.4119222035846,529.1062629800751,519.2270564223979,527.158935546875,3442869,8235.849609375,7.93182373046875,0.015276212566637692,10.349609375,0.001258234681782211,0.013604999529927886,0.014017977884855481,,0
2020-01-14,527.1590356951157,535.5183346896702,527.1590356951157,534.3309326171875,2793249,8289.2998046875,7.1719970703125,0.013604999529927886,53.4501953125,0.006489943096053663,0.012888832435240527,0.007115056433874223,,0
2020-01-15,533.8559420335811,542.4052364789587,528.8213691225814,541.2178344726562,2564513,8385.349609375,6.88690185546875,0.012888832435240527,96.0498046875,0.011587203617992481,-0.0040367358183928115,0.0013016288172480461,,0
2020-01-16,540.7429285214821,541.2653738615278,535.8033240784825,539.0330810546875,2243200,8395.900390625,-2.18475341796875,-0.0040367358183928115,10.55078125,0.0012582398756759705,0.0032600284571688842,-0.005294975694068782,,0
2020-01-17,538.4155402867882,545.2549872628107,536.84820446597,540.7903442382812,2646260,8427.599609375,1.75726318359375,0.0032600284571688842,31.69921875,0.00377555917473682,-0.003688584675771489,-0.0005155307175679358,,0
2020-01-20,540.5054407051325,545.2550491471811,536.0882816625798,538.7955932617188,1847978,8352.7001953125,-1.9947509765625,-0.003688584675771489,-74.8994140625,-0.00888739588188081,-0.025387910023837668,0.005198811206109322,,0
2020-01-21,535.755833754275,536.6107864676709,522.5518990571813,525.11669921875,3101684,8245.900390625,-13.67889404296875,-0.025387910023837668,-106.7998046875,-0.012786260992275977,0.001447083470099253,-0.01260164903156169,,0
2020-01-22,525.7816179432783,528.6313828101796,521.5069706429265,525.8765869140625,1862669,8169.14990234375,0.7598876953125,0.001447083470099253,-76.75048828125,-0.00930771470008418,0.023302099057539882,0.010754798170183433,,0
2020-01-23,525.7816337726858,538.9855679116308,522.0294316559109,538.130615234375,2113303,8241.75,12.2540283203125,0.023302099057539882,72.60009765625,0.008887105576973253,0.0022065999057248042,0.014414993480566629,,0
2020-01-24,537.7506601765443,543.3552214917712,535.850816744755,539.3180541992188,2284717,8274.849609375,1.18743896484375,0.0022065999057248042,33.099609375,0.00401608995358993,0.018581996963169756,-0.0018094900478651255,,0
2020-01-27,536.7057147081854,553.3293430398548,534.8058714702803,549.3396606445312,3654906,8258.150390625,10.0216064453125,0.018581996963169756,-16.69921875,-0.002018069153919222,-0.01002935320182552,0.020600066117088978,,0
